00086152,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐腊,云南勐腊,熊江,1-70,1979/9/16
00086153,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,景洪,云南景洪,杨大荣,1-70,1981/6/2
00086154,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,孟连,云南孟连,杨平之,1-70,1981/6/18
00086155,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,普洱,云南普洱,杨大荣,1-70,1981/7/17
00086156,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐海,云南勐海,杨大荣,1-70,1981/5/12
00086157,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐腊,云南勐腊,熊江,1-70,1982/5/28
00086158,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,怒江,云南怒江,董大志,1-70,1983/6/12
00086159,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,怒江,云南怒江,董大志,1-70,1983/6/11
00086160,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,福贡,云南福贡,杨大荣,1-70,1983/6/26
00086161,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,怒江,云南怒江,董大志,1-70,1983/6/11
00086162,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐腊,云南勐腊,熊江,1-70,1984/6/3
00086163,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐腊,云南勐腊,周又生,1-70,1984/6/6
00086164,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐腊,云南勐腊,周又生,1-70,1984/6/6
00086165,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,孟连,云南孟连,熊江,1-70,1984/6/14
00086166,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐伦,云南勐伦,,1-70,1984/7/19
00086167,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,腾冲,云南腾冲,熊江,1-71,1981/9/30
00086168,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,腾冲,云南腾冲,王吉先,1-71,1981/9/27
00086169,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,腾冲,云南腾冲,熊江,1-71,1981/9/30
00086170,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,腾冲,云南腾冲,熊江,1-71,1981/9/30
